YEAR,MO,DY,HR,ALLSKY_KT,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN,SZA,T2M,PRECTOTCORR,RH2M,WS10M,WD10M
2019,5,1,13,0.69,886.58,819.06,26.98,35.2,0.08,41.5,4.74,102.39
2019,5,1,14,0.7,772.25,735.48,37.57,35.44,0.1,39.94,4.76,100.59
2019,5,1,15,0.66,596.2,570.69,50.35,35.19,0.05,39.12,4.87,97.83
2019,5,1,16,0.6,376.58,353.34,64.02,34.31,0.02,40.38,5.01,93.04
2019,5,1,17,0.48,140.48,133.2,78.1,32.35,0.02,47.44,4.36,87.13
2019,5,1,18,0.38,4.75,7.12,89.2,28.93,0.02,61.88,3.62,79.93
2019,5,1,19,-999.0,0.0,0.0,-999.0,27.72,0.01,66.0,4.73,78.28
2019,5,1,20,-999.0,0.0,0.0,-999.0,26.61,0.01,72.19,4.8,78.93
2019,5,1,21,-999.0,0.0,0.0,-999.0,25.56,0.01,78.69,4.19,82.07
2019,5,1,22,-999.0,0.0,0.0,-999.0,24.74,0.0,83.44,3.64,87.3
2019,5,1,23,-999.0,0.0,0.0,-999.0,24.05,0.01,87.06,3.25,93.31
2019,5,2,0,-999.0,0.0,0.0,-999.0,23.42,0.01,90.06,2.92,99.08
2019,5,2,1,-999.0,0.0,0.0,-999.0,22.82,0.02,92.69,2.58,104.54
2019,5,2,2,-999.0,0.0,0.0,-999.0,22.22,0.02,94.94,2.35,109.82
2019,5,2,3,-999.0,0.0,0.0,-999.0,21.69,0.01,96.44,2.23,114.68
2019,5,2,4,-999.0,0.0,0.0,-999.0,21.23,0.01,97.38,2.19,119.03
2019,5,2,5,-999.0,0.0,0.0,-999.0,20.82,0.01,98.19,2.2,122.85
2019,5,2,6,0.36,8.7,11.25,88.67,20.55,0.01,98.25,2.28,126.09
2019,5,2,7,0.56,169.08,172.57,76.74,22.1,0.01,90.56,3.49,128.92
2019,5,2,8,0.67,408.12,412.48,62.72,25.33,0.0,72.88,5.08,114.44
2019,5,2,9,0.72,627.12,629.77,49.14,28.67,0.0,55.56,5.48,105.8
2019,5,2,10,0.74,803.73,802.78,36.55,31.15,0.0,45.81,4.89,103.48
2019,5,2,11,0.75,907.12,904.41,26.4,33.12,0.0,39.38,4.39,103.37
2019,5,2,12,0.75,942.92,927.29,22.34,34.56,0.0,35.25,4.06,103.69
2019,5,2,13,0.73,901.52,865.07,27.24,35.47,0.0,32.81,3.86,102.38
2019,5,2,14,0.73,787.67,770.99,37.76,35.8,0.0,31.75,3.78,100.01
2019,5,2,15,0.7,611.55,592.8,50.49,35.58,0.0,31.94,3.74,97.67
2019,5,2,16,0.67,391.02,391.3,64.13,34.71,0.0,33.75,3.74,95.4
2019,5,2,17,0.56,149.6,154.13,78.19,32.76,0.0,42.12,2.98,91.35
2019,5,2,18,0.43,5.0,7.82,89.23,28.58,0.0,62.81,2.73,83.42
2019,5,2,19,-999.0,0.0,0.0,-999.0,27.33,0.0,64.44,3.48,79.12
2019,5,2,20,-999.0,0.0,0.0,-999.0,26.61,0.0,66.69,4.58,79.57
2019,5,2,21,-999.0,0.0,0.0,-999.0,25.55,0.0,72.56,4.87,83.09
2019,5,2,22,-999.0,0.0,0.0,-999.0,24.44,0.0,78.81,4.12,88.15
2019,5,2,23,-999.0,0.0,0.0,-999.0,23.57,0.0,83.44,3.4,94.22
2019,5,3,0,-999.0,0.0,0.0,-999.0,22.79,0.0,87.12,2.9,99.31
2019,5,3,1,-999.0,0.0,0.0,-999.0,22.05,0.0,90.44,2.54,102.8
2019,5,3,2,-999.0,0.0,0.0,-999.0,21.37,0.0,93.25,2.33,105.39
2019,5,3,3,-999.0,0.0,0.0,-999.0,20.71,0.0,95.62,2.2,108.43
2019,5,3,4,-999.0,0.0,0.0,-999.0,20.1,0.0,97.5,2.12,112.12
2019,5,3,5,-999.0,0.0,0.0,-999.0,19.49,0.01,99.38,2.09,116.66
2019,5,3,6,0.39,9.45,12.09,88.68,19.12,0.01,99.88,2.17,121.63
2019,5,3,7,0.6,180.25,185.1,76.77,21.08,0.0,88.56,3.5,127.74
2019,5,3,8,0.7,425.2,431.16,62.77,24.77,0.0,70.0,5.64,116.92
2019,5,3,9,0.74,647.1,649.94,49.23,28.15,0.0,54.19,6.06,113.89
2019,5,3,10,0.77,823.38,821.64,36.7,30.94,0.0,43.19,5.63,114.33
2019,5,3,11,0.77,928.7,925.48,26.62,33.18,0.0,36.31,5.23,115.19
2019,5,3,12,0.77,961.62,943.23,22.63,34.76,0.0,32.56,4.99,114.64
2019,5,3,13,0.77,917.5,906.93,27.49,35.69,0.0,30.5,4.79,112.84
2019,5,3,14,0.74,801.2,787.66,37.95,36.02,0.0,29.44,4.64,110.21
2019,5,3,15,0.73,622.83,614.66,50.63,35.74,0.0,29.44,4.59,107.02
2019,5,3,16,0.7,399.65,403.08,64.23,34.83,0.0,30.81,4.58,103.61
2019,5,3,17,0.59,154.9,158.59,78.27,32.64,0.0,39.25,3.57,98.68
2019,5,3,18,0.45,5.17,8.01,89.24,28.22,0.0,57.12,3.17,91.27
2019,5,3,19,-999.0,0.0,0.0,-999.0,27.05,0.0,58.56,4.29,87.08
2019,5,3,20,-999.0,0.0,0.0,-999.0,26.17,0.0,62.25,5.24,86.84
2019,5,3,21,-999.0,0.0,0.0,-999.0,24.92,0.0,69.75,4.93,90.45
2019,5,3,22,-999.0,0.0,0.0,-999.0,23.86,0.0,76.5,4.14,97.92
2019,5,3,23,-999.0,0.0,0.0,-999.0,23.05,0.0,80.81,3.89,106.58
2019,5,4,0,-999.0,0.0,0.0,-999.0,22.31,0.0,84.38,3.71,113.48
2019,5,4,1,-999.0,0.0,0.0,-999.0,21.51,0.0,88.12,3.37,118.11
2019,5,4,2,-999.0,0.0,0.0,-999.0,20.79,0.0,91.5,3.17,122.12
2019,5,4,3,-999.0,0.0,0.0,-999.0,20.15,0.0,94.25,2.97,126.45
2019,5,4,4,-999.0,0.0,0.0,-999.0,19.59,0.0,96.5,2.76,130.76
2019,5,4,5,-999.0,0.0,0.0,-999.0,19.11,0.0,98.56,2.6,134.76
2019,5,4,6,0.4,9.58,12.21,88.69,18.9,0.0,98.94,2.58,138.44
2019,5,4,7,0.6,179.55,184.2,76.8,20.92,0.0,87.75,3.66,143.42
2019,5,4,8,0.7,421.85,427.36,62.83,24.95,0.0,69.38,5.2,128.66
2019,5,4,9,0.73,640.27,643.2,49.33,28.74,0.0,53.81,6.61,119.63
2019,5,4,10,0.7,812.25,749.43,36.84,31.18,0.0,44.75,5.89,119.93
2019,5,4,11,0.7,915.17,838.42,26.85,33.2,0.0,38.25,5.26,121.71
2019,5,4,12,0.71,944.65,873.48,22.91,34.67,0.0,34.06,4.8,123.25
2019,5,4,13,0.73,900.23,869.55,27.73,35.58,0.0,31.38,4.47,123.44
2019,5,4,14,0.72,784.5,757.8,38.12,35.92,0.0,30.0,4.27,122.06
2019,5,4,15,0.69,607.2,583.74,50.77,35.67,0.0,29.94,4.22,118.98
2019,5,4,16,0.65,385.95,375.76,64.33,34.84,0.0,31.44,4.27,114.41
2019,5,4,17,0.51,145.85,138.37,78.34,32.74,0.0,39.75,3.35,107.93
2019,5,4,18,0.42,4.7,7.19,89.27,29.01,0.0,56.44,3.07,96.73
2019,5,4,19,-999.0,0.0,0.0,-999.0,28.27,0.0,55.5,4.83,90.46
2019,5,4,20,-999.0,0.0,0.0,-999.0,27.2,0.0,59.25,6.16,90.22
2019,5,4,21,-999.0,0.0,0.0,-999.0,25.55,0.0,67.88,5.51,93.5
2019,5,4,22,-999.0,0.0,0.0,-999.0,24.38,0.0,74.44,4.73,99.42
2019,5,4,23,-999.0,0.0,0.0,-999.0,23.58,0.0,78.88,4.06,105.16
2019,5,5,0,-999.0,0.0,0.0,-999.0,22.8,0.0,82.88,3.37,110.62
2019,5,5,1,-999.0,0.0,0.0,-999.0,22.1,0.0,86.25,3.01,116.03
2019,5,5,2,-999.0,0.0,0.0,-999.0,21.45,0.0,89.06,2.79,122.18
2019,5,5,3,-999.0,0.0,0.0,-999.0,20.85,0.0,91.5,2.62,128.47
2019,5,5,4,-999.0,0.0,0.0,-999.0,20.33,0.0,93.38,2.64,135.12
2019,5,5,5,-999.0,0.0,0.0,-999.0,19.91,0.0,94.69,2.73,140.7
2019,5,5,6,0.38,8.95,11.56,88.7,19.68,0.0,95.06,2.96,144.46
2019,5,5,7,0.55,171.1,167.28,76.84,21.33,0.0,86.12,4.0,147.67
2019,5,5,8,0.66,409.55,400.02,62.89,25.35,0.0,66.5,6.25,131.81
2019,5,5,9,0.73,625.7,629.96,49.42,28.73,0.0,51.5,7.24,123.11
2019,5,5,10,0.73,795.85,775.65,36.99,31.05,0.0,43.31,6.49,122.12
2019,5,5,11,0.6,899.45,717.98,27.08,32.91,0.0,38.06,5.71,122.43
2019,5,5,12,0.45,935.15,554.19,23.2,34.32,0.0,34.56,5.07,122.66
2019,5,5,13,0.6,892.9,714.4,27.98,35.22,0.0,32.38,4.6,122.72
2019,5,5,14,0.53,779.73,558.64,38.3,35.58,0.0,31.44,4.25,121.61
2019,5,5,15,0.57,605.5,479.31,50.89,35.37,0.0,31.56,4.08,119.36
2019,5,5,16,0.62,386.4,360.64,64.43,34.62,0.0,32.94,4.02,116.07
2019,5,5,17,0.54,147.3,145.04,78.41,32.42,0.0,42.38,2.87,110.76
2019,5,5,18,0.47,4.67,7.82,89.28,29.11,0.0,59.06,2.62,99.97
2019,5,5,19,-999.0,0.0,0.0,-999.0,28.15,0.0,58.06,3.71,92.65
2019,5,5,20,-999.0,0.0,0.0,-999.0,27.48,0.0,58.12,5.51,91.38
2019,5,5,21,-999.0,0.0,0.0,-999.0,26.06,0.0,64.06,5.43,95.69
2019,5,5,22,-999.0,0.0,0.0,-999.0,24.58,0.0,71.38,4.34,103.54
2019,5,5,23,-999.0,0.0,0.0,-999.0,23.52,0.0,76.69,3.52,112.58
2019,5,6,0,-999.0,0.0,0.0,-999.0,22.73,0.0,80.38,3.08,120.66
2019,5,6,1,-999.0,0.0,0.0,-999.0,22.06,0.0,83.0,2.91,126.59
2019,5,6,2,-999.0,0.0,0.0,-999.0,21.44,0.0,85.31,2.8,132.18
2019,5,6,3,-999.0,0.0,0.0,-999.0,20.88,0.0,87.25,2.75,138.46
2019,5,6,4,-999.0,0.0,0.0,-999.0,20.39,0.0,88.88,2.67,144.03
2019,5,6,5,-999.0,0.0,0.0,-999.0,19.92,0.0,90.38,2.65,147.53
2019,5,6,6,0.4,9.5,12.05,88.7,19.58,0.0,91.19,2.73,149.54
2019,5,6,7,0.6,179.25,183.55,76.88,21.12,0.0,81.88,3.77,152.37
2019,5,6,8,0.69,422.27,419.42,62.95,25.01,0.0,61.69,5.5,137.53
2019,5,6,9,0.74,643.95,642.07,49.52,28.76,0.0,45.81,6.5,129.29
2019,5,6,10,0.73,819.2,774.38,37.14,31.31,0.0,37.56,5.52,131.84
2019,5,6,11,0.74,924.12,880.32,27.3,33.37,0.0,32.19,4.62,135.14
2019,5,6,12,0.68,957.02,833.54,23.48,34.86,0.0,28.88,3.81,137.41
2019,5,6,13,0.6,912.52,704.71,28.22,35.76,0.0,26.88,3.2,137.38
2019,5,6,14,0.57,795.95,596.64,38.48,36.09,0.01,25.75,2.76,136.26
2019,5,6,15,0.46,616.35,390.95,51.02,35.85,0.01,25.69,2.39,135.8
2019,5,6,16,0.38,392.62,216.21,64.52,35.04,0.01,26.81,2.08,136.67
2019,5,6,17,0.27,148.95,72.39,78.48,33.33,0.01,34.19,1.57,137.02
2019,5,6,18,0.38,4.58,6.31,89.3,30.13,0.0,53.94,1.5,129.31
2019,5,6,19,-999.0,0.0,0.0,-999.0,28.52,0.0,57.88,1.8,111.11
2019,5,6,20,-999.0,0.0,0.0,-999.0,26.86,0.0,64.12,2.31,97.39
2019,5,6,21,-999.0,0.0,0.0,-999.0,25.98,0.0,64.81,2.86,92.5
2019,5,6,22,-999.0,0.0,0.0,-999.0,25.18,0.0,68.88,3.71,93.74
2019,5,6,23,-999.0,0.0,0.0,-999.0,24.01,0.0,74.31,3.64,100.88
2019,5,7,0,-999.0,0.0,0.0,-999.0,23.01,0.0,79.62,2.55,112.71
2019,5,7,1,-999.0,0.0,0.0,-999.0,22.6,0.0,81.81,2.11,129.59
2019,5,7,2,-999.0,0.0,0.0,-999.0,22.3,0.0,82.75,2.03,145.51
2019,5,7,3,-999.0,0.0,0.0,-999.0,21.99,0.0,83.75,2.12,160.43
2019,5,7,4,-999.0,0.0,0.0,-999.0,21.72,0.0,84.81,2.29,170.38
2019,5,7,5,-999.0,0.0,0.0,-999.0,21.51,0.0,85.94,2.38,172.46
2019,5,7,6,0.37,8.48,11.1,88.71,21.33,0.0,87.44,2.33,170.76
2019,5,7,7,0.53,164.25,159.73,76.91,22.53,0.0,80.81,3.3,163.24
2019,5,7,8,0.66,396.83,399.05,63.02,25.5,0.0,65.88,4.48,142.87
2019,5,7,9,0.69,612.12,595.31,49.62,28.91,0.0,49.62,4.28,137.89
2019,5,7,10,0.68,781.45,724.22,37.3,31.76,0.0,40.0,3.08,139.84
2019,5,7,11,0.73,884.5,858.46,27.53,33.76,0.0,35.38,2.13,135.74
2019,5,7,12,0.66,914.98,800.6,23.75,34.99,0.03,33.19,1.64,118.15
2019,5,7,13,0.55,870.45,649.95,28.45,35.15,0.11,33.12,1.67,97.79
2019,5,7,14,0.48,752.1,494.38,38.65,34.12,0.17,35.5,2.0,81.93
2019,5,7,15,0.45,575.8,378.64,51.15,33.19,0.16,38.12,2.47,69.21
2019,5,7,16,0.34,359.45,192.34,64.62,32.26,0.06,42.06,2.6,64.59
2019,5,7,17,0.25,129.02,66.49,78.55,30.54,0.02,54.12,2.1,62.96
2019,5,7,18,0.36,4.0,5.68,89.31,28.14,0.02,67.94,2.22,63.71
2019,5,7,19,-999.0,0.0,0.0,-999.0,27.24,0.04,70.94,2.55,64.61
2019,5,7,20,-999.0,0.0,0.0,-999.0,26.54,0.05,74.88,2.89,65.58
2019,5,7,21,-999.0,0.0,0.0,-999.0,25.8,0.06,80.56,3.14,67.96
2019,5,7,22,-999.0,0.0,0.0,-999.0,25.13,0.08,86.06,3.05,71.19
2019,5,7,23,-999.0,0.0,0.0,-999.0,24.59,0.1,90.25,2.59,74.41
2019,5,8,0,-999.0,0.0,0.0,-999.0,24.22,0.08,93.06,2.05,77.87
2019,5,8,1,-999.0,0.0,0.0,-999.0,23.98,0.07,94.69,1.52,85.29
2019,5,8,2,-999.0,0.0,0.0,-999.0,23.8,0.04,95.69,1.14,100.3
2019,5,8,3,-999.0,0.0,0.0,-999.0,23.65,0.02,96.38,0.9,119.25
2019,5,8,4,-999.0,0.0,0.0,-999.0,23.47,0.01,96.56,1.01,134.37
2019,5,8,5,-999.0,0.0,0.0,-999.0,23.2,0.01,96.38,1.32,136.44
2019,5,8,6,0.3,8.05,8.95,88.72,22.96,0.01,96.06,1.59,136.99
2019,5,8,7,0.41,158.98,124.55,76.95,23.81,0.01,90.94,2.8,136.24
2019,5,8,8,0.55,388.98,333.15,63.08,25.87,0.01,78.38,3.55,124.88
2019,5,8,9,0.61,600.55,524.02,49.72,29.12,0.12,60.38,3.51,115.31
2019,5,8,10,0.58,767.23,615.2,37.45,31.44,0.49,51.62,3.19,110.65
2019,5,8,11,0.61,870.33,723.59,27.75,32.96,0.7,47.0,3.06,109.68
2019,5,8,12,0.63,890.05,774.01,24.02,33.75,0.8,44.94,2.97,108.58
2019,5,8,13,0.57,851.05,664.56,28.68,33.69,0.7,45.38,2.99,107.2
2019,5,8,14,0.62,742.35,654.23,38.81,33.27,0.62,47.0,3.07,104.14
2019,5,8,15,0.55,571.7,465.33,51.27,32.39,0.54,50.19,3.06,98.67
2019,5,8,16,0.52,358.1,299.03,64.7,31.26,0.53,55.25,2.97,91.36
2019,5,8,17,0.37,130.67,97.66,78.61,29.63,0.61,66.12,2.48,80.0
2019,5,8,18,0.4,3.9,6.19,89.33,27.8,0.81,79.31,2.12,69.76
2019,5,8,19,-999.0,0.0,0.0,-999.0,26.8,0.43,84.0,2.37,60.56
2019,5,8,20,-999.0,0.0,0.0,-999.0,26.02,0.21,87.12,2.77,56.62
2019,5,8,21,-999.0,0.0,0.0,-999.0,25.51,0.09,90.0,2.62,56.69
2019,5,8,22,-999.0,0.0,0.0,-999.0,25.15,0.07,92.38,2.04,65.3
2019,5,8,23,-999.0,0.0,0.0,-999.0,24.81,0.03,93.94,1.87,81.36
2019,5,9,0,-999.0,0.0,0.0,-999.0,24.47,0.03,94.75,2.04,93.96
2019,5,9,1,-999.0,0.0,0.0,-999.0,24.13,0.03,95.56,2.03,106.07
2019,5,9,2,-999.0,0.0,0.0,-999.0,23.8,0.05,96.19,2.02,120.13
2019,5,9,3,-999.0,0.0,0.0,-999.0,23.55,0.04,96.44,2.12,132.61
2019,5,9,4,-999.0,0.0,0.0,-999.0,23.32,0.03,96.5,2.24,142.93
2019,5,9,5,-999.0,0.0,0.0,-999.0,23.1,0.03,96.62,2.22,152.08
2019,5,9,6,0.31,8.02,9.19,88.73,22.96,0.02,96.62,2.16,160.39
2019,5,9,7,0.53,159.2,159.61,76.99,23.62,0.02,93.56,3.02,167.15
2019,5,9,8,0.62,389.88,371.12,63.15,24.94,0.03,87.81,3.75,154.02
2019,5,9,9,0.67,601.7,575.47,49.82,27.15,0.06,76.19,5.06,138.01
2019,5,9,10,0.58,768.12,611.15,37.59,29.33,0.02,64.38,5.5,131.03
2019,5,9,11,0.62,870.23,731.62,27.97,30.73,0.03,57.81,5.31,127.83
2019,5,9,12,0.62,896.42,748.57,24.28,31.82,0.05,53.38,4.96,126.87
2019,5,9,13,0.62,853.52,735.09,28.9,32.54,0.07,50.69,4.83,125.39
2019,5,9,14,0.6,740.12,620.92,38.98,33.01,0.07,49.12,4.99,123.96
2019,5,9,15,0.54,565.65,451.05,51.38,33.05,0.08,48.75,5.25,121.18
2019,5,9,16,0.49,349.3,281.13,64.79,32.38,0.08,50.81,5.31,117.06
2019,5,9,17,0.38,123.25,97.65,78.66,30.86,0.07,57.56,4.32,111.42
2019,5,9,18,0.47,3.7,7.17,89.34,28.3,0.08,71.5,3.02,103.75
2019,5,9,19,-999.0,0.0,0.0,-999.0,27.32,0.08,75.69,3.34,97.92
2019,5,9,20,-999.0,0.0,0.0,-999.0,26.44,0.04,79.25,3.38,96.78
2019,5,9,21,-999.0,0.0,0.0,-999.0,25.64,0.01,82.75,3.31,100.49
2019,5,9,22,-999.0,0.0,0.0,-999.0,25.01,0.0,85.75,3.18,107.14
2019,5,9,23,-999.0,0.0,0.0,-999.0,24.55,0.0,88.12,3.04,113.66
2019,5,10,0,-999.0,0.0,0.0,-999.0,24.19,0.0,90.0,2.9,118.08
2019,5,10,1,-999.0,0.0,0.0,-999.0,23.84,0.0,91.75,2.72,121.36
2019,5,10,2,-999.0,0.0,0.0,-999.0,23.48,0.0,93.5,2.36,125.43
2019,5,10,3,-999.0,0.0,0.0,-999.0,23.08,0.0,95.38,1.99,130.55
2019,5,10,4,-999.0,0.0,0.0,-999.0,22.71,0.0,96.56,1.88,135.0
2019,5,10,5,-999.0,0.0,0.0,-999.0,22.45,0.0,97.06,1.86,139.09
2019,5,10,6,0.35,7.55,10.3,88.74,22.37,0.01,96.94,1.88,144.79
2019,5,10,7,0.48,149.55,145.69,77.03,24.23,0.01,86.94,3.59,148.25
2019,5,10,8,0.57,376.83,344.64,63.21,26.9,0.01,72.12,5.81,138.55
2019,5,10,9,0.63,589.52,544.03,49.92,29.51,0.01,60.06,6.41,133.22
2019,5,10,10,0.62,758.05,654.01,37.75,31.65,0.0,52.06,6.1,132.25
2019,5,10,11,0.62,863.58,731.44,28.19,33.39,0.0,46.06,5.76,131.65
2019,5,10,12,0.61,886.55,736.16,24.54,34.62,0.0,42.19,5.49,130.1
2019,5,10,13,0.59,845.98,695.73,29.12,35.34,0.0,39.75,5.29,126.65
2019,5,10,14,0.6,735.0,622.16,39.13,35.6,0.0,38.69,5.08,122.57
2019,5,10,15,0.57,563.27,474.9,51.5,35.23,0.0,39.06,4.93,117.86
2019,5,10,16,0.5,349.4,282.46,64.88,34.34,0.0,40.81,4.84,111.68
2019,5,10,17,0.38,123.5,99.85,78.73,32.66,0.0,46.31,4.0,104.93
2019,5,10,18,0.47,3.6,6.99,89.36,29.62,0.0,60.94,2.83,95.69
2019,5,10,19,-999.0,0.0,0.0,-999.0,28.65,0.0,62.81,3.52,91.4
2019,5,10,20,-999.0,0.0,0.0,-999.0,28.01,0.0,63.81,4.4,90.2
2019,5,10,21,-999.0,0.0,0.0,-999.0,27.08,0.0,68.12,4.56,92.65
2019,5,10,22,-999.0,0.0,0.0,-999.0,26.14,0.0,74.25,4.12,98.28
2019,5,10,23,-999.0,0.0,0.0,-999.0,25.43,0.0,79.69,3.66,105.73
2019,5,11,0,-999.0,0.0,0.0,-999.0,24.85,0.0,83.81,3.22,112.83
2019,5,11,1,-999.0,0.0,0.0,-999.0,24.52,0.0,85.81,3.1,118.63
2019,5,11,2,-999.0,0.0,0.0,-999.0,24.18,0.0,87.38,2.94,123.61
2019,5,11,3,-999.0,0.0,0.0,-999.0,23.82,0.0,88.81,2.76,127.87
2019,5,11,4,-999.0,0.0,0.0,-999.0,23.44,0.0,90.12,2.57,130.56
2019,5,11,5,-999.0,0.0,0.0,-999.0,23.08,0.0,91.5,2.25,133.45
2019,5,11,6,0.34,7.9,10.0,88.75,22.73,0.0,92.88,2.07,136.68
2019,5,11,7,0.47,159.98,140.65,77.07,24.03,0.0,84.69,3.4,138.81
2019,5,11,8,0.56,392.4,335.49,63.28,26.8,0.0,71.75,5.32,126.21
2019,5,11,9,0.62,606.02,526.72,50.02,29.7,0.0,59.12,5.79,121.14
2019,5,11,10,0.67,775.2,709.57,37.9,32.12,0.01,48.38,5.36,119.14
2019,5,11,11,0.61,877.9,711.3,28.41,34.12,0.01,40.31,5.0,117.17
2019,5,11,12,0.56,891.85,683.0,24.8,35.58,0.01,35.06,4.67,115.15
2019,5,11,13,0.6,849.8,700.73,29.34,36.48,0.01,32.31,4.31,113.5
2019,5,11,14,0.56,736.85,584.4,39.29,36.77,0.02,31.25,4.02,110.58
2019,5,11,15,0.51,563.33,417.46,51.61,36.37,0.04,31.69,3.96,107.43
2019,5,11,16,0.41,347.88,234.04,64.95,35.34,0.05,33.81,4.13,103.67
2019,5,11,17,0.32,121.38,82.29,78.78,33.27,0.05,42.56,3.42,98.41
2019,5,11,18,0.45,3.5,6.51,89.37,29.88,0.03,58.5,3.16,91.42
2019,5,11,19,-999.0,0.0,0.0,-999.0,28.5,0.04,62.88,4.11,85.43
2019,5,11,20,-999.0,0.0,0.0,-999.0,27.4,0.01,67.69,4.67,83.09
2019,5,11,21,-999.0,0.0,0.0,-999.0,26.48,0.01,72.94,4.5,84.22
2019,5,11,22,-999.0,0.0,0.0,-999.0,25.73,0.0,77.75,3.88,90.58
2019,5,11,23,-999.0,0.0,0.0,-999.0,25.1,0.0,81.44,3.38,99.05
2019,5,12,0,-999.0,0.0,0.0,-999.0,24.51,0.02,84.56,3.06,107.37
2019,5,12,1,-999.0,0.0,0.0,-999.0,23.95,0.01,87.19,2.87,115.66
2019,5,12,2,-999.0,0.0,0.0,-999.0,23.42,0.0,89.56,2.64,122.56
2019,5,12,3,-999.0,0.0,0.0,-999.0,22.92,0.0,91.75,2.37,128.72
2019,5,12,4,-999.0,0.0,0.0,-999.0,22.47,0.0,93.56,2.15,135.44
2019,5,12,5,-999.0,0.0,0.0,-999.0,22.11,0.0,94.88,2.01,143.04
2019,5,12,6,0.29,7.48,8.41,88.77,21.9,0.0,95.56,2.05,149.34
2019,5,12,7,0.39,151.12,116.44,77.12,23.48,0.0,87.19,3.46,148.86
2019,5,12,8,0.52,378.98,308.81,63.35,26.11,0.0,74.0,5.18,133.41
2019,5,12,9,0.58,590.65,495.16,50.13,28.71,0.0,60.62,5.56,129.53
2019,5,12,10,0.62,759.62,654.67,38.05,30.87,0.0,50.62,5.2,130.37
2019,5,12,11,0.67,861.95,784.99,28.62,32.67,0.0,43.38,4.89,131.31
2019,5,12,12,0.69,892.2,825.91,25.05,33.99,0.0,38.44,4.75,130.6
2019,5,12,13,0.67,849.5,778.34,29.55,34.8,0.0,35.38,4.8,127.93
2019,5,12,14,0.65,736.08,668.81,39.45,35.12,0.0,33.88,4.96,125.77
2019,5,12,15,0.55,561.3,459.08,51.72,34.94,0.0,33.75,5.12,124.81
2019,5,12,16,0.45,344.83,256.8,65.02,34.21,0.0,34.88,5.21,123.26
2019,5,12,17,0.35,119.5,90.02,78.83,32.39,0.0,39.88,4.46,120.96
2019,5,12,18,0.47,3.42,6.7,89.38,28.63,0.0,55.5,3.11,117.4
2019,5,12,19,-999.0,0.0,0.0,-999.0,27.51,0.0,58.56,3.68,115.64
2019,5,12,20,-999.0,0.0,0.0,-999.0,26.94,0.0,60.69,4.29,113.49
2019,5,12,21,-999.0,0.0,0.0,-999.0,26.33,0.0,64.94,4.58,111.53
2019,5,12,22,-999.0,0.0,0.0,-999.0,25.37,0.0,72.19,3.92,112.73
2019,5,12,23,-999.0,0.0,0.0,-999.0,24.5,0.0,79.06,3.53,117.02
2019,5,13,0,-999.0,0.0,0.0,-999.0,23.81,0.0,84.69,3.3,123.8
2019,5,13,1,-999.0,0.0,0.0,-999.0,23.23,0.0,89.31,2.9,128.54
2019,5,13,2,-999.0,0.0,0.0,-999.0,22.75,0.0,92.88,2.3,129.21
2019,5,13,3,-999.0,0.0,0.0,-999.0,22.33,0.0,95.38,1.87,130.6
2019,5,13,4,-999.0,0.0,0.0,-999.0,21.98,0.0,97.25,1.71,132.59
2019,5,13,5,-999.0,0.0,0.0,-999.0,21.69,0.0,98.81,1.65,133.28
2019,5,13,6,0.3,7.58,8.48,88.77,21.61,0.0,98.88,1.63,137.14
2019,5,13,7,0.4,153.38,119.12,77.16,23.9,0.0,86.31,3.09,136.43
2019,5,13,8,0.52,381.8,306.0,63.42,26.94,0.0,70.31,4.59,125.86
2019,5,13,9,0.59,593.05,499.86,50.23,29.88,0.0,56.94,4.73,119.78
2019,5,13,10,0.66,761.27,695.33,38.2,32.37,0.0,48.06,4.33,115.09
2019,5,13,11,0.63,863.95,736.84,28.83,34.31,0.0,42.0,3.88,109.89
2019,5,13,12,0.66,896.35,797.66,25.29,35.61,0.0,37.88,3.53,103.57
2019,5,13,13,0.66,854.4,761.27,29.75,36.28,0.0,35.44,3.28,97.13
2019,5,13,14,0.63,741.95,649.9,39.59,36.4,0.03,34.25,3.09,91.74
2019,5,13,15,0.59,568.9,483.12,51.82,35.87,0.11,35.19,3.03,86.75
2019,5,13,16,0.54,354.62,302.26,65.1,34.43,0.16,38.75,3.07,82.98
2019,5,13,17,0.41,125.98,105.78,78.88,32.55,0.25,47.81,2.64,81.32
2019,5,13,18,0.49,3.58,7.01,89.39,29.59,0.62,65.69,2.42,79.6
2019,5,13,19,-999.0,0.0,0.0,-999.0,28.02,1.17,71.38,3.13,77.04
2019,5,13,20,-999.0,0.0,0.0,-999.0,26.79,1.23,77.06,3.71,76.11
2019,5,13,21,-999.0,0.0,0.0,-999.0,25.81,1.11,83.38,3.5,76.71
2019,5,13,22,-999.0,0.0,0.0,-999.0,25.2,0.78,87.81,3.08,77.09
2019,5,13,23,-999.0,0.0,0.0,-999.0,24.73,0.68,91.0,2.7,77.13
2019,5,14,0,-999.0,0.0,0.0,-999.0,24.33,0.46,93.25,2.37,79.36
2019,5,14,1,-999.0,0.0,0.0,-999.0,23.98,0.27,94.62,2.15,82.28
2019,5,14,2,-999.0,0.0,0.0,-999.0,23.65,0.19,95.56,2.04,86.26
